@relation 'prediccion_agotamiento_con_id-weka.filters.unsupervised.attribute.NumericToNominal-R10-weka.filters.unsupervised.attribute.NominalToString-C10-weka.filters.unsupervised.attribute.StringToNominal-R10-weka.filters.unsupervised.attribute.Remove-R1,3-weka.filters.unsupervised.attribute.Remove-R1'

@attribute anio numeric
@attribute mes numeric
@attribute entradas_mes numeric
@attribute salidas_mes numeric
@attribute consumo_promedio_3m numeric
@attribute stock_actual numeric
@attribute agotado {no,si}

@data
2023,11,392,334,960.33,3243,no
2023,12,1047,647,680.67,3643,no
2024,1,0,1627,436.33,2016,no
2024,2,4009,1071,869.33,4954,no
2024,3,130,1728,1115,3356,no
2024,4,0,515,1475.33,2841,no
2024,5,0,565,1104.67,2276,no
2024,6,0,579,936,1697,no
2024,7,3085,1100,553,3682,no
2024,8,0,921,748,2761,no
2024,9,0,1061,866.67,1700,no
2024,10,363,473,1027.33,1590,no
2024,11,0,773,818.33,817,no
2024,12,403,1008,769,212,no
2025,6,3559,145,855,2414,no
2025,7,4594,991,355.33,6017,no
2025,8,66,1569,544,4514,no
2025,9,338,951,901.67,3901,no
2025,10,0,210,1170.33,3691,no
2025,11,0,47,910,3644,no
2020,1,1729,0,0,2824,no
2020,2,2444,0,0,5268,no
2020,3,478,0,0,5746,no
2020,4,1460,0,0,7206,no
2020,5,0,0,0,7206,no
2020,6,156,0,0,7362,no
2020,7,1838,0,0,9200,no
2020,8,1638,0,0,10838,no
2020,9,476,0,0,11314,no
2020,10,3118,0,0,14432,no
2020,11,915,0,0,15347,no
2020,12,1110,0,0,16457,no
2021,1,5470,0,0,21927,no
2021,2,2741,0,0,24668,no
2021,3,2541,0,0,27209,no
2021,4,2935,0,0,30144,no
2021,5,126,0,0,30270,no
2021,6,0,0,0,30270,no
2021,7,2130,0,0,32400,no
2021,8,0,0,0,32400,no
2021,9,0,0,0,32400,no
2021,10,1894,0,0,34294,no
2021,11,701,0,0,34995,no
2021,12,68,0,0,35063,no
2022,1,1629,0,0,36692,no
2022,2,1505,0,0,38197,no
2022,3,3591,0,0,41788,no
2022,4,1681,0,0,43469,no
2022,5,3142,0,0,46611,no
2022,6,0,0,0,46611,no
2022,7,4681,0,0,51292,no
2022,8,37,0,0,51329,no
2022,9,0,0,0,51329,no
2022,10,0,0,0,51329,no
2022,11,1615,0,0,52944,no
2022,12,1932,0,0,54876,no
2023,1,1640,0,0,56516,no
2023,2,5461,0,0,61977,no
2023,3,2335,0,0,64312,no
2023,4,1128,0,0,65440,no
2023,5,1449,0,0,66889,no
2023,6,599,0,0,67488,no
2023,7,713,0,0,68201,no
2023,8,0,0,0,68201,no
2023,9,0,0,0,68201,no
2023,10,376,0,0,68577,no
2023,11,0,0,0,68577,no
2023,12,2070,0,0,70647,no
2024,1,0,0,0,70647,no
2024,2,126,0,0,70773,no
2024,3,412,0,0,71185,no
2024,4,0,0,0,71185,no
2024,5,0,0,0,71185,no
2024,6,0,0,0,71185,no
2024,7,1653,0,0,72838,no
2024,8,968,0,0,73806,no
2024,9,0,0,0,73806,no
2024,10,480,0,0,74286,no
2024,11,896,0,0,75182,no
2024,12,1502,0,0,76684,no
2025,1,3866,0,0,80550,no
2025,2,2262,0,0,82812,no
2025,3,1676,0,0,84488,no
2025,4,0,0,0,84488,no
2025,5,1522,0,0,86010,no
2025,6,0,0,0,86010,no
2025,7,993,0,0,87003,no
2025,8,1999,0,0,89002,no
2025,9,1774,0,0,90776,no
2025,10,590,0,0,91366,no
2025,11,0,0,0,91366,no
2020,1,723,0,0,1623,no
2020,2,2098,0,0,3721,no
2020,3,1253,0,0,4974,no
2020,4,0,0,0,4974,no
2020,5,0,0,0,4974,no
2020,6,0,0,0,4974,no
2020,7,0,0,0,4974,no
2020,8,0,0,0,4974,no
2020,9,1282,0,0,6256,no
2020,10,1353,0,0,7609,no
2020,11,1669,0,0,9278,no
2020,12,1891,0,0,11169,no
2021,1,2860,0,0,14029,no
2021,2,1815,0,0,15844,no
2021,3,722,0,0,16566,no
2021,4,1749,0,0,18315,no
2021,5,0,0,0,18315,no
2021,6,351,0,0,18666,no
2021,7,2836,0,0,21502,no
2021,8,0,0,0,21502,no
2021,9,0,0,0,21502,no
2021,10,0,0,0,21502,no
2021,11,2584,0,0,24086,no
2021,12,3030,0,0,27116,no
2022,1,1446,0,0,28562,no
2022,2,1314,0,0,29876,no
2022,3,818,0,0,30694,no
2022,4,0,0,0,30694,no
2022,5,4072,0,0,34766,no
2022,6,0,0,0,34766,no
2022,7,5063,0,0,39829,no
2022,8,0,0,0,39829,no
2022,9,0,0,0,39829,no
2022,10,0,0,0,39829,no
2022,11,1730,0,0,41559,no
2022,12,0,0,0,41559,no
2023,1,0,0,0,41559,no
2023,2,1910,0,0,43469,no
2023,3,1566,0,0,45035,no
2023,4,0,0,0,45035,no
2023,5,1212,0,0,46247,no
2023,6,0,0,0,46247,no
2023,7,0,0,0,46247,no
2023,8,0,0,0,46247,no
2023,9,0,0,0,46247,no
2023,10,0,0,0,46247,no
2023,11,1985,0,0,48232,no
2023,12,1970,0,0,50202,no
2024,1,0,0,0,50202,no
2024,2,0,0,0,50202,no
2024,3,1448,0,0,51650,no
2024,4,319,0,0,51969,no
2024,5,0,0,0,51969,no
2024,6,0,0,0,51969,no
2024,7,288,0,0,52257,no
2024,8,836,0,0,53093,no
2024,9,1336,0,0,54429,no
2024,10,0,0,0,54429,no
2024,11,2962,0,0,57391,no
2024,12,1278,0,0,58669,no
2025,1,1743,0,0,60412,no
2025,2,2329,0,0,62741,no
2025,3,33,0,0,62774,no
2025,4,921,0,0,63695,no
2025,5,791,0,0,64486,no
2025,6,0,0,0,64486,no
2025,7,1556,0,0,66042,no
2025,8,0,0,0,66042,no
2025,9,684,0,0,66726,no
2025,10,0,0,0,66726,no
2025,11,0,0,0,66726,no
2020,1,405,0,0,405,no
2020,2,2270,0,0,2675,no
2020,3,6468,0,0,9143,no
2020,4,1539,0,0,10682,no
2020,5,0,0,0,10682,no
2020,6,3082,0,0,13764,no
2020,7,2500,0,0,16264,no
2020,8,0,0,0,16264,no
2020,9,914,0,0,17178,no
2020,10,1410,0,0,18588,no
2020,11,1790,0,0,20378,no
2020,12,4234,0,0,24612,no
2021,1,1767,0,0,26379,no
2021,2,0,0,0,26379,no
2021,3,2708,0,0,29087,no
2021,4,0,0,0,29087,no
2021,5,3833,0,0,32920,no
2021,6,0,0,0,32920,no
2021,7,2467,0,0,35387,no
2021,8,0,0,0,35387,no
2021,9,0,0,0,35387,no
2021,10,0,0,0,35387,no
2021,11,2481,0,0,37868,no
2021,12,2109,0,0,39977,no
2022,1,232,0,0,40209,no
2022,2,2205,0,0,42414,no
2022,3,118,0,0,42532,no
2022,4,1901,0,0,44433,no
2022,5,1744,0,0,46177,no
2022,6,0,0,0,46177,no
2022,7,0,0,0,46177,no
2022,8,0,0,0,46177,no
2022,9,703,0,0,46880,no
2022,10,0,0,0,46880,no
2022,11,0,0,0,46880,no
2022,12,0,0,0,46880,no
2023,1,2252,0,0,49132,no
2023,2,644,0,0,49776,no
2023,3,513,0,0,50289,no
2023,4,0,0,0,50289,no
2023,5,0,0,0,50289,no
2023,6,1046,0,0,51335,no
2023,7,607,0,0,51942,no
2023,8,0,0,0,51942,no
2023,9,0,0,0,51942,no
2023,10,0,0,0,51942,no
2023,11,1166,0,0,53108,no
2023,12,2442,0,0,55550,no
2024,1,2049,0,0,57599,no
2024,2,2109,0,0,59708,no
2024,3,3908,0,0,63616,no
2024,4,0,0,0,63616,no
2024,5,0,0,0,63616,no
2024,6,0,0,0,63616,no
2024,7,1102,0,0,64718,no
2024,8,0,0,0,64718,no
2024,9,0,0,0,64718,no
2024,10,0,0,0,64718,no
2024,11,0,0,0,64718,no
2024,12,2100,0,0,66818,no
2025,1,2250,0,0,69068,no
2025,2,2117,0,0,71185,no
2025,3,557,0,0,71742,no
2025,4,0,0,0,71742,no
2025,5,839,0,0,72581,no
2025,6,0,0,0,72581,no
2025,7,738,0,0,73319,no
2025,8,0,0,0,73319,no
2025,9,0,0,0,73319,no
2025,10,0,0,0,73319,no
2025,11,1536,0,0,74855,no
2020,1,1390,0,0,1775,no
2020,2,2013,0,0,3788,no
2020,3,1812,0,0,5600,no
2020,4,1323,0,0,6923,no
2020,5,983,0,0,7906,no
2020,6,1597,0,0,9503,no
2020,7,1861,0,0,11364,no
2020,8,1994,0,0,13358,no
2020,9,841,0,0,14199,no
2020,10,0,0,0,14199,no
2020,11,2071,0,0,16270,no
2020,12,1960,0,0,18230,no
2021,1,3373,0,0,21603,no
2021,2,1441,0,0,23044,no
2021,3,2319,0,0,25363,no
2021,4,0,0,0,25363,no
2021,5,980,0,0,26343,no
2021,6,1252,0,0,27595,no
2021,7,4357,0,0,31952,no
2021,8,1053,0,0,33005,no
2021,9,0,0,0,33005,no
2021,10,93,0,0,33098,no
2021,11,338,0,0,33436,no
2021,12,855,0,0,34291,no
2022,1,1393,0,0,35684,no
2022,2,639,0,0,36323,no
2022,3,0,0,0,36323,no
2022,4,650,0,0,36973,no
2022,5,861,0,0,37834,no
2022,6,535,0,0,38369,no
2022,7,1853,0,0,40222,no
2022,8,1115,0,0,41337,no
2022,9,0,0,0,41337,no
2022,10,1764,0,0,43101,no
2022,11,1759,0,0,44860,no
2022,12,869,0,0,45729,no
2023,1,500,0,0,46229,no
2023,2,0,0,0,46229,no
2023,3,1717,0,0,47946,no
2023,4,0,0,0,47946,no
2023,5,849,0,0,48795,no
2023,6,0,0,0,48795,no
2023,7,3523,0,0,52318,no
2023,8,348,0,0,52666,no
2023,9,0,0,0,52666,no
2023,10,299,0,0,52965,no
2023,11,801,0,0,53766,no
2023,12,2010,0,0,55776,no
2024,1,3548,0,0,59324,no
2024,2,790,0,0,60114,no
2024,3,3610,0,0,63724,no
2024,4,0,0,0,63724,no
2024,5,372,0,0,64096,no
2024,6,0,0,0,64096,no
2024,7,401,0,0,64497,no
2024,8,0,0,0,64497,no
2024,9,0,0,0,64497,no
2024,10,0,0,0,64497,no
2024,11,4099,0,0,68596,no
2024,12,2852,0,0,71448,no
2025,1,2028,0,0,73476,no
2025,2,2243,0,0,75719,no
2025,3,1731,0,0,77450,no
2025,4,1870,0,0,79320,no
2025,5,0,0,0,79320,no
2025,6,0,0,0,79320,no
2025,7,3891,0,0,83211,no
2025,8,566,0,0,83777,no
2025,9,0,0,0,83777,no
2025,10,0,0,0,83777,no
2025,11,0,0,0,83777,no
2020,1,2161,0,0,2577,no
2020,2,1822,0,0,4399,no
2020,3,0,0,0,4399,no
2020,4,483,0,0,4882,no
2020,5,0,0,0,4882,no
2020,6,1253,0,0,6135,no
2020,7,3431,0,0,9566,no
2020,8,0,0,0,9566,no
2020,9,333,0,0,9899,no
2020,10,1462,0,0,11361,no
2020,11,1956,0,0,13317,no
2020,12,3107,0,0,16424,no
2021,1,2808,0,0,19232,no
2021,2,103,0,0,19335,no
2021,3,2658,0,0,21993,no
2021,4,2874,0,0,24867,no
2021,5,0,0,0,24867,no
2021,6,0,0,0,24867,no
2021,7,1936,0,0,26803,no
2021,8,739,0,0,27542,no
2021,9,0,0,0,27542,no
2021,10,0,0,0,27542,no
2021,11,0,0,0,27542,no
2021,12,809,0,0,28351,no
2022,1,1124,0,0,29475,no
2022,2,719,0,0,30194,no
2022,3,0,0,0,30194,no
2022,4,2036,0,0,32230,no
2022,5,1488,0,0,33718,no
2022,6,0,0,0,33718,no
2022,7,3388,0,0,37106,no
2022,8,0,0,0,37106,no
2022,9,138,0,0,37244,no
2022,10,0,0,0,37244,no
2022,11,1915,0,0,39159,no
2022,12,3457,0,0,42616,no
2023,1,1686,0,0,44302,no
2023,2,0,0,0,44302,no
2023,3,0,0,0,44302,no
2023,4,1254,0,0,45556,no
2023,5,2425,0,0,47981,no
2023,6,1562,0,0,49543,no
2023,7,591,0,0,50134,no
2023,8,178,0,0,50312,no
2023,9,1599,0,0,51911,no
2023,10,2471,0,0,54382,no
2023,11,720,0,0,55102,no
2023,12,99,0,0,55201,no
2024,1,562,0,0,55763,no
2024,2,1385,0,0,57148,no
2024,3,2058,0,0,59206,no
2024,4,899,0,0,60105,no
2024,5,0,0,0,60105,no
2024,6,0,0,0,60105,no
2024,7,2728,0,0,62833,no
2024,8,0,0,0,62833,no
2024,9,1226,0,0,64059,no
2024,10,0,0,0,64059,no
2024,11,152,0,0,64211,no
2024,12,3843,0,0,68054,no
2025,1,8004,0,0,76058,no
2025,2,2964,0,0,79022,no
2025,3,1575,0,0,80597,no
2025,4,0,0,0,80597,no
2025,5,0,0,0,80597,no
2025,6,0,0,0,80597,no
2025,7,999,0,0,81596,no
2025,8,0,0,0,81596,no
2025,9,891,0,0,82487,no
2025,10,0,0,0,82487,no
2025,11,0,0,0,82487,no
2020,1,0,0,0,1386,no
2020,2,4466,0,0,5852,no
2020,3,3034,0,0,8886,no
2020,4,0,0,0,8886,no
2020,5,0,0,0,8886,no
2020,6,1939,0,0,10825,no
2020,7,2361,0,0,13186,no
2020,8,0,0,0,13186,no
2020,9,1116,0,0,14302,no
2020,10,0,0,0,14302,no
2020,11,1203,0,0,15505,no
2020,12,5160,0,0,20665,no
2021,1,335,0,0,21000,no
2021,2,4988,0,0,25988,no
2021,3,1240,0,0,27228,no
2021,4,1770,0,0,28998,no
2021,5,36,0,0,29034,no
2021,6,0,0,0,29034,no
2021,7,1300,0,0,30334,no
2021,8,2715,0,0,33049,no
2021,9,0,0,0,33049,no
2021,10,0,0,0,33049,no
2021,11,0,0,0,33049,no
2021,12,2577,0,0,35626,no
2022,1,2847,0,0,38473,no
2022,2,1654,0,0,40127,no
2022,3,1213,0,0,41340,no
2022,4,0,0,0,41340,no
2022,5,927,0,0,42267,no
2022,6,1466,0,0,43733,no
2022,7,0,0,0,43733,no
2022,8,1209,0,0,44942,no
2022,9,1951,0,0,46893,no
2022,10,0,0,0,46893,no
2022,11,4730,0,0,51623,no
2022,12,1071,0,0,52694,no
2023,1,0,0,0,52694,no
2023,2,3197,0,0,55891,no
2023,3,0,0,0,55891,no
2023,4,749,0,0,56640,no
2023,5,145,0,0,56785,no
2023,6,0,0,0,56785,no
2023,7,0,0,0,56785,no
2023,8,1953,0,0,58738,no
2023,9,0,0,0,58738,no
2023,10,758,0,0,59496,no
2023,11,1901,0,0,61397,no
2023,12,1800,0,0,63197,no
2024,1,0,0,0,63197,no
2024,2,1848,0,0,65045,no
2024,3,0,0,0,65045,no
2024,4,1964,0,0,67009,no
2024,5,0,0,0,67009,no
2024,6,0,0,0,67009,no
2024,7,891,0,0,67900,no
2024,8,476,0,0,68376,no
2024,9,395,0,0,68771,no
2024,10,1991,0,0,70762,no
2024,11,0,0,0,70762,no
2024,12,1163,0,0,71925,no
2025,1,6282,0,0,78207,no
2025,2,0,0,0,78207,no
2025,3,3389,0,0,81596,no
2025,4,193,0,0,81789,no
2025,5,0,0,0,81789,no
2025,6,482,0,0,82271,no
2025,7,0,0,0,82271,no
2025,8,0,0,0,82271,no
2025,9,0,0,0,82271,no
2025,10,150,0,0,82421,no
2025,11,2610,0,0,85031,no
2020,1,2276,0,0,3721,no
2020,2,2495,0,0,6216,no
2020,3,1623,0,0,7839,no
2020,4,0,0,0,7839,no
2020,5,1587,0,0,9426,no
2020,6,1943,0,0,11369,no
2020,7,3015,0,0,14384,no
2020,8,0,0,0,14384,no
2020,9,0,0,0,14384,no
2020,10,471,0,0,14855,no
2020,11,1955,0,0,16810,no
2020,12,1450,0,0,18260,no
2021,1,3596,0,0,21856,no
2021,2,1995,0,0,23851,no
2021,3,4349,0,0,28200,no
2021,4,2415,0,0,30615,no
2021,5,0,0,0,30615,no
2021,6,889,0,0,31504,no
2021,7,2464,0,0,33968,no
2021,8,0,0,0,33968,no
2021,9,0,0,0,33968,no
2021,10,114,0,0,34082,no
2021,11,1033,0,0,35115,no
2021,12,1598,0,0,36713,no
2022,1,3933,0,0,40646,no
2022,2,3213,0,0,43859,no
2022,3,5163,0,0,49022,no
2022,4,0,0,0,49022,no
2022,5,742,0,0,49764,no
2022,6,806,0,0,50570,no
2022,7,1033,0,0,51603,no
2022,8,743,0,0,52346,no
2022,9,0,0,0,52346,no
2022,10,0,0,0,52346,no
2022,11,1660,0,0,54006,no
2022,12,146,0,0,54152,no
2023,1,439,0,0,54591,no
2023,2,1384,0,0,55975,no
2023,3,4314,0,0,60289,no
2023,4,0,0,0,60289,no
2023,5,1225,0,0,61514,no
2023,6,0,0,0,61514,no
2023,7,0,0,0,61514,no
2023,8,745,0,0,62259,no
2023,9,0,0,0,62259,no
2023,10,1382,0,0,63641,no
2023,11,0,0,0,63641,no
2023,12,1950,0,0,65591,no
2024,1,3940,0,0,69531,no
2024,2,421,0,0,69952,no
2024,3,2404,0,0,72356,no
2024,4,717,0,0,73073,no
2024,5,0,0,0,73073,no
2024,6,36,0,0,73109,no
2024,7,1323,0,0,74432,no
2024,8,0,0,0,74432,no
2024,9,1621,0,0,76053,no
2024,10,0,0,0,76053,no
2024,11,2772,0,0,78825,no
2024,12,0,0,0,78825,no
2025,1,0,0,0,78825,no
2025,2,150,0,0,78975,no
2025,3,1613,0,0,80588,no
2025,4,2631,0,0,83219,no
2025,5,519,0,0,83738,no
2025,6,0,0,0,83738,no
2025,7,372,0,0,84110,no
2025,8,0,0,0,84110,no
2025,9,0,0,0,84110,no
2025,10,0,0,0,84110,no
2025,11,0,0,0,84110,no
2020,1,647,0,0,1465,no
2020,2,615,0,0,2080,no
2020,3,1849,0,0,3929,no
2020,4,0,0,0,3929,no
2020,5,0,0,0,3929,no
2020,6,1253,0,0,5182,no
2020,7,0,0,0,5182,no
2020,8,0,0,0,5182,no
2020,9,1322,0,0,6504,no
2020,10,460,0,0,6964,no
2020,11,0,0,0,6964,no
2020,12,1547,0,0,8511,no
2021,1,2894,0,0,11405,no
2021,2,0,0,0,11405,no
2021,3,4176,0,0,15581,no
2021,4,923,0,0,16504,no
2021,5,0,0,0,16504,no
2021,6,2257,0,0,18761,no
2021,7,1301,0,0,20062,no
2021,8,1742,0,0,21804,no
2021,9,53,0,0,21857,no
2021,10,0,0,0,21857,no
2021,11,2653,0,0,24510,no
2021,12,2620,0,0,27130,no
2022,1,233,0,0,27363,no
2022,2,6994,0,0,34357,no
2022,3,0,0,0,34357,no
2022,4,0,0,0,34357,no
2022,5,0,0,0,34357,no
2022,6,1645,0,0,36002,no
2022,7,2822,0,0,38824,no
2022,8,0,0,0,38824,no
2022,9,0,0,0,38824,no
2022,10,381,0,0,39205,no
2022,11,193,0,0,39398,no
2022,12,1168,0,0,40566,no
2023,1,3614,0,0,44180,no
2023,2,3138,0,0,47318,no
2023,3,927,0,0,48245,no
2023,4,0,0,0,48245,no
2023,5,0,0,0,48245,no
2023,6,0,0,0,48245,no
2023,7,2396,0,0,50641,no
2023,8,1429,0,0,52070,no
2023,9,0,0,0,52070,no
2023,10,0,0,0,52070,no
2023,11,0,0,0,52070,no
2023,12,1975,0,0,54045,no
2024,1,1617,0,0,55662,no
2024,2,1011,0,0,56673,no
2024,3,0,0,0,56673,no
2024,4,0,0,0,56673,no
2024,5,1889,0,0,58562,no
2024,6,129,0,0,58691,no
2024,7,1055,0,0,59746,no
2024,8,1883,0,0,61629,no
2024,9,0,0,0,61629,no
2024,10,0,0,0,61629,no
2024,11,120,0,0,61749,no
2024,12,2120,0,0,63869,no
2025,1,524,0,0,64393,no
2025,2,376,0,0,64769,no
2025,3,2975,0,0,67744,no
2025,4,0,0,0,67744,no
2025,5,0,0,0,67744,no
2025,6,0,0,0,67744,no
2025,7,0,0,0,67744,no
2025,8,1567,0,0,69311,no
2025,9,0,0,0,69311,no
2025,10,2717,0,0,72028,no
2025,11,387,0,0,72415,no
2020,1,889,0,0,2011,no
2020,2,282,0,0,2293,no
2020,3,2288,0,0,4581,no
2020,4,0,0,0,4581,no
2020,5,0,0,0,4581,no
2020,6,543,0,0,5124,no
2020,7,1155,0,0,6279,no
2020,8,0,0,0,6279,no
2020,9,816,0,0,7095,no
2020,10,0,0,0,7095,no
2020,11,5671,0,0,12766,no
2020,12,1603,0,0,14369,no
2021,1,5415,0,0,19784,no
2021,2,1258,0,0,21042,no
2021,3,192,0,0,21234,no
2021,4,148,0,0,21382,no
2021,5,359,0,0,21741,no
2021,6,0,0,0,21741,no
2021,7,2026,0,0,23767,no
2021,8,42,0,0,23809,no
2021,9,0,0,0,23809,no
2021,10,0,0,0,23809,no
2021,11,3016,0,0,26825,no
2021,12,614,0,0,27439,no
2022,1,1311,0,0,28750,no
2022,2,3693,0,0,32443,no
2022,3,1751,0,0,34194,no
2022,4,105,0,0,34299,no
2022,5,1821,0,0,36120,no
2022,6,1216,0,0,37336,no
2022,7,6930,0,0,44266,no
2022,8,2431,0,0,46697,no
2022,9,516,0,0,47213,no
2022,10,0,0,0,47213,no
2022,11,4530,0,0,51743,no
2022,12,7399,0,0,59142,no
2023,1,1721,0,0,60863,no
2023,2,1821,0,0,62684,no
2023,3,0,0,0,62684,no
2023,4,1424,0,0,64108,no
2023,5,0,0,0,64108,no
2023,6,458,0,0,64566,no
2023,7,0,0,0,64566,no
2023,8,0,0,0,64566,no
2023,9,0,0,0,64566,no
2023,10,0,0,0,64566,no
2023,11,5926,0,0,70492,no
2023,12,0,0,0,70492,no
2024,1,0,0,0,70492,no
2024,2,640,0,0,71132,no
2024,3,0,0,0,71132,no
2024,4,3054,0,0,74186,no
2024,5,1132,0,0,75318,no
2024,6,0,0,0,75318,no
2024,7,1525,0,0,76843,no
2024,8,0,0,0,76843,no
2024,9,0,0,0,76843,no
2024,10,0,0,0,76843,no
2024,11,1816,0,0,78659,no
2024,12,0,0,0,78659,no
2025,1,855,0,0,79514,no
2025,2,2287,0,0,81801,no
2025,3,1373,0,0,83174,no
2025,4,0,0,0,83174,no
2025,5,0,0,0,83174,no
2025,6,1684,0,0,84858,no
2025,7,6605,0,0,91463,no
2025,8,837,0,0,92300,no
2025,9,0,0,0,92300,no
2025,10,0,0,0,92300,no
2025,11,0,0,0,92300,no
2020,1,3950,0,0,4675,no
2020,2,2802,0,0,7477,no
2020,3,334,0,0,7811,no
2020,4,0,0,0,7811,no
2020,5,0,0,0,7811,no
2020,6,1135,0,0,8946,no
2020,7,2730,0,0,11676,no
2020,8,0,0,0,11676,no
2020,9,0,0,0,11676,no
2020,10,0,0,0,11676,no
2020,11,0,0,0,11676,no
2020,12,1736,0,0,13412,no
2021,1,980,0,0,14392,no
2021,2,1233,0,0,15625,no
2021,3,0,0,0,15625,no
2021,4,0,0,0,15625,no
2021,5,0,0,0,15625,no
2021,6,1152,0,0,16777,no
2021,7,689,0,0,17466,no
2021,8,0,0,0,17466,no
2021,9,0,0,0,17466,no
2021,10,0,0,0,17466,no
2021,11,3198,0,0,20664,no
2021,12,3408,0,0,24072,no
2022,1,1135,0,0,25207,no
2022,2,3974,0,0,29181,no
2022,3,4242,0,0,33423,no
2022,4,0,0,0,33423,no
2022,5,0,0,0,33423,no
2022,6,0,0,0,33423,no
2022,7,1779,0,0,35202,no
2022,8,2478,0,0,37680,no
2022,9,0,0,0,37680,no
2022,10,997,0,0,38677,no
2022,11,290,0,0,38967,no
2022,12,5397,0,0,44364,no
2023,1,812,0,0,45176,no
2023,2,2182,0,0,47358,no
2023,3,1057,0,0,48415,no
2023,4,1167,0,0,49582,no
2023,5,991,0,0,50573,no
2023,6,3345,0,0,53918,no
2023,7,1839,0,0,55757,no
2023,8,3227,0,0,58984,no
2023,9,0,0,0,58984,no
2023,10,0,0,0,58984,no
2023,11,3153,0,0,62137,no
2023,12,0,0,0,62137,no
2024,1,0,0,0,62137,no
2024,2,4461,0,0,66598,no
2024,3,3912,0,0,70510,no
2024,4,0,0,0,70510,no
2024,5,0,0,0,70510,no
2024,6,494,0,0,71004,no
2024,7,1107,0,0,72111,no
2024,8,1980,0,0,74091,no
2024,9,0,0,0,74091,no
2024,10,1886,0,0,75977,no
2024,11,667,0,0,76644,no
2024,12,0,0,0,76644,no
2025,1,0,0,0,76644,no
2025,2,1967,0,0,78611,no
2025,3,4363,0,0,82974,no
2025,4,0,0,0,82974,no
2025,5,0,0,0,82974,no
2025,6,0,0,0,82974,no
2025,7,2710,0,0,85684,no
2025,8,0,0,0,85684,no
2025,9,324,0,0,86008,no
2025,10,541,0,0,86549,no
2025,11,0,0,0,86549,no
2020,1,0,0,0,457,no
2020,2,873,0,0,1330,no
2020,3,72,0,0,1402,no
2020,4,0,0,0,1402,no
2020,5,396,0,0,1798,no
2020,6,0,0,0,1798,no
2020,7,724,0,0,2522,no
2020,8,0,0,0,2522,no
2020,9,0,0,0,2522,no
2020,10,0,0,0,2522,no
2020,11,242,0,0,2764,no
2020,12,631,0,0,3395,no
2021,1,321,0,0,3716,no
2021,2,896,0,0,4612,no
2021,3,485,0,0,5097,no
2021,4,0,0,0,5097,no
2021,5,386,0,0,5483,no
2021,6,0,0,0,5483,no
2021,7,670,0,0,6153,no
2021,8,0,0,0,6153,no
2021,9,109,0,0,6262,no
2021,10,0,0,0,6262,no
2021,11,611,0,0,6873,no
2021,12,1122,0,0,7995,no
2022,1,0,0,0,7995,no
2022,2,432,0,0,8427,no
2022,3,0,0,0,8427,no
2022,4,0,0,0,8427,no
2022,5,0,0,0,8427,no
2022,6,0,0,0,8427,no
2022,7,1367,0,0,9794,no
2022,8,0,0,0,9794,no
2022,9,0,0,0,9794,no
2022,10,101,0,0,9895,no
2022,11,0,0,0,9895,no
2022,12,421,0,0,10316,no
2023,1,276,0,0,10592,no
2023,2,681,0,0,11273,no
2023,3,1202,0,0,12475,no
2023,4,0,0,0,12475,no
2023,5,0,0,0,12475,no
2023,6,477,0,0,12952,no
2023,7,512,0,0,13464,no
2023,8,0,0,0,13464,no
2023,9,103,0,0,13567,no
2023,10,223,0,0,13790,no
2023,11,109,0,0,13899,no
2023,12,0,0,0,13899,no
2024,1,98,0,0,13997,no
2024,2,581,0,0,14578,no
2024,3,245,0,0,14823,no
2024,4,0,0,0,14823,no
2024,5,0,0,0,14823,no
2024,6,0,0,0,14823,no
2024,7,931,0,0,15754,no
2024,8,0,0,0,15754,no
2024,9,0,0,0,15754,no
2024,10,0,0,0,15754,no
2024,11,403,0,0,16157,no
2024,12,0,0,0,16157,no
2025,1,809,0,0,16966,no
2025,2,706,0,0,17672,no
2025,3,0,0,0,17672,no
2025,4,0,0,0,17672,no
2025,5,8,0,0,17680,no
2025,6,229,0,0,17909,no
2025,7,464,0,0,18373,no
2025,8,0,0,0,18373,no
2025,9,352,0,0,18725,no
2025,10,0,0,0,18725,no
2025,11,418,0,0,19143,no
2020,1,1671,0,0,2091,no
2020,2,371,0,0,2462,no
2020,3,0,0,0,2462,no
2020,4,618,0,0,3080,no
2020,5,0,0,0,3080,no
2020,6,0,0,0,3080,no
2020,7,1045,0,0,4125,no
2020,8,371,0,0,4496,no
2020,9,134,0,0,4630,no
2020,10,126,0,0,4756,no
2020,11,813,0,0,5569,no
2020,12,368,0,0,5937,no
2021,1,636,0,0,6573,no
2021,2,9,0,0,6582,no
2021,3,478,0,0,7060,no
2021,4,0,0,0,7060,no
2021,5,227,0,0,7287,no
2021,6,451,0,0,7738,no
2021,7,1308,0,0,9046,no
2021,8,0,0,0,9046,no
2021,9,385,0,0,9431,no
2021,10,0,0,0,9431,no
2021,11,305,0,0,9736,no
2021,12,0,0,0,9736,no
2022,1,0,0,0,9736,no
2022,2,1005,0,0,10741,no
2022,3,489,0,0,11230,no
2022,4,0,0,0,11230,no
2022,5,0,0,0,11230,no
2022,6,0,0,0,11230,no
2022,7,708,0,0,11938,no
2022,8,0,0,0,11938,no
2022,9,0,0,0,11938,no
2022,10,0,0,0,11938,no
2022,11,574,0,0,12512,no
2022,12,971,0,0,13483,no
